"x"
209.894198770327
224.950603865809
236.347166073354
210.316622611026
222.374806772148
210.366838395759
231.657355637451
176.175857630599
225.117662704285
202.424704293473
206.538734206366
223.782526388655
197.05197807017
227.744327939823
227.833396258339
216.474161391132
236.398188400641
199.024558756281
216.413271804873
226.389201655857
222.711383616833
224.666985958308
221.943398169364
212.953184020467
235.377414009382
217.784903688393
205.923055398802
183.889523885425
231.575432374814
220.524829111261
212.792964636545
229.149219887655
207.539661361396
211.026932228893
225.692530930402
203.106850657449
231.576196948873
173.93048214596
220.420107037366
212.079723151063
204.498571535859
234.161867232705
237.751430656117
213.772678981715
190.110673892449
215.852436473914
239.270027140325
233.539760585458
230.533327506415
220.653171028278
230.679263723595
224.331254206291
221.091868155764
230.948384870131
215.73238453022
235.126808188276
232.016622811354
215.057405021952
209.58584096683
225.841861489288
234.279365931536
234.053068251523
233.586592084871
194.482118232466
236.667517270983
212.203021997304
239.293723385059
220.618385106031
217.294939973584
215.560268867163
214.751298566361
198.772543901739
200.719782856433
226.247484681903
226.154329107233
218.843097886869
219.316592324707
177.587443799964
208.184777633629
186.578527994555
231.135079872608
214.730921857752
229.717428450575
205.455639643382
225.797993646547
222.794192903793
242.244470591151
228.305431723334
217.964099080374
244.731145451541
224.089380915333
224.322883183326
220.323391711995
235.657304586275
231.841494887618
233.666264677223
225.259137086037
206.674051710702
222.882504909516
213.696102681936
